UNIQUE_ID,State_Name,State_Abbrev,Date,Latitude,Longitude,Population,Act_Total_Cases,Act_Total_Deaths_Pct_Pop,Act_Total_Deaths_Per_Million,Act_Total_Deaths,Act_New_Cases,Act_New_Deaths,Est_Total_Deaths,Est_New_Cases,Estimated_New_Deaths,Ranking_ATDPM
Delaware_44017,Delaware,DE,2020-07-05,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,437,181,1,40
Delaware_44018,Delaware,DE,2020-07-06,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,438,179,1,40
Delaware_44019,Delaware,DE,2020-07-07,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,439,178,1,40
Delaware_44020,Delaware,DE,2020-07-08,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,440,176,1,40
Delaware_44021,Delaware,DE,2020-07-09,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,441,174,1,40
Delaware_44022,Delaware,DE,2020-07-10,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,442,173,1,40
Delaware_44023,Delaware,DE,2020-07-11,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,443,171,1,40
Delaware_44024,Delaware,DE,2020-07-12,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,445,170,1,40
Delaware_44025,Delaware,DE,2020-07-13,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,446,168,1,40
Delaware_44026,Delaware,DE,2020-07-14,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,447,166,1,40
Delaware_44027,Delaware,DE,2020-07-15,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,448,165,1,40
Delaware_44028,Delaware,DE,2020-07-16,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,449,164,1,40
Delaware_44029,Delaware,DE,2020-07-17,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,450,162,1,40
Delaware_44030,Delaware,DE,2020-07-18,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,451,161,1,40
Delaware_44031,Delaware,DE,2020-07-19,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,452,159,1,40
Delaware_44032,Delaware,DE,2020-07-20,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,453,158,1,40
Delaware_44033,Delaware,DE,2020-07-21,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,454,157,1,40
Delaware_44034,Delaware,DE,2020-07-22,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,455,155,1,40
Delaware_44035,Delaware,DE,2020-07-23,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,456,154,1,40
Delaware_44036,Delaware,DE,2020-07-24,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,457,153,1,40
Delaware_44037,Delaware,DE,2020-07-25,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,458,152,1,40
Delaware_44038,Delaware,DE,2020-07-26,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,458,151,1,40
Delaware_44039,Delaware,DE,2020-07-27,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,459,149,1,40
Delaware_44040,Delaware,DE,2020-07-28,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,460,148,1,40
Delaware_44041,Delaware,DE,2020-07-29,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,461,147,1,40
Delaware_44042,Delaware,DE,2020-07-30,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,462,146,1,40
Delaware_44043,Delaware,DE,2020-07-31,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,463,145,1,40
Delaware_44044,Delaware,DE,2020-08-01,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,464,144,1,40
Delaware_44045,Delaware,DE,2020-08-02,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,464,143,1,40
Delaware_44046,Delaware,DE,2020-08-03,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,465,143,1,40
Delaware_44047,Delaware,DE,2020-08-04,39.00,-75.50,982895,0,0.0000,0.00,0,0,0,466,142,1,40
Florida_43990,Florida,FL,2020-06-08,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,2679,2951,31,23
Florida_43991,Florida,FL,2020-06-09,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,2710,2939,30,23
Florida_43992,Florida,FL,2020-06-10,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,2740,2927,30,23
Florida_43993,Florida,FL,2020-06-11,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,2770,2916,30,23
Florida_43994,Florida,FL,2020-06-12,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,2799,2903,30,23
Florida_43995,Florida,FL,2020-06-13,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,2829,2889,30,23
Florida_43996,Florida,FL,2020-06-14,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,2858,2878,30,23
Florida_43997,Florida,FL,2020-06-15,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,2888,2865,30,23
Florida_43998,Florida,FL,2020-06-16,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,2918,2853,30,23
Florida_43999,Florida,FL,2020-06-17,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,2948,2841,30,23
Florida_44000,Florida,FL,2020-06-18,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,2978,2831,30,23
Florida_44001,Florida,FL,2020-06-19,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3008,2820,30,23
Florida_44002,Florida,FL,2020-06-20,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3039,2807,30,23
Florida_44003,Florida,FL,2020-06-21,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3069,2794,31,23
Florida_44004,Florida,FL,2020-06-22,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3100,2781,31,23
Florida_44005,Florida,FL,2020-06-23,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3131,2768,31,23
Florida_44006,Florida,FL,2020-06-24,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3161,2755,31,23
Florida_44007,Florida,FL,2020-06-25,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3192,2745,30,23
Florida_44008,Florida,FL,2020-06-26,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3222,2733,30,23
Florida_44009,Florida,FL,2020-06-27,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3252,2721,30,23
Florida_44010,Florida,FL,2020-06-28,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3283,2708,30,23
Florida_44011,Florida,FL,2020-06-29,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3313,2696,30,23
Florida_44012,Florida,FL,2020-06-30,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3343,2683,30,23
Florida_44013,Florida,FL,2020-07-01,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3373,2671,30,23
Florida_44014,Florida,FL,2020-07-02,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3403,2661,30,23
Florida_44015,Florida,FL,2020-07-03,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3433,2650,30,23
Florida_44016,Florida,FL,2020-07-04,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3463,2639,30,23
Florida_44017,Florida,FL,2020-07-05,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3492,2628,30,23
Florida_44018,Florida,FL,2020-07-06,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3522,2616,30,23
Florida_44019,Florida,FL,2020-07-07,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3552,2605,30,23
Florida_44020,Florida,FL,2020-07-08,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3581,2595,30,23
Florida_44021,Florida,FL,2020-07-09,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3611,2585,30,23
Florida_44022,Florida,FL,2020-07-10,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3640,2576,29,23
Florida_44023,Florida,FL,2020-07-11,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3670,2566,29,23
Florida_44024,Florida,FL,2020-07-12,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3699,2556,29,23
Florida_44025,Florida,FL,2020-07-13,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3728,2547,29,23
Florida_44026,Florida,FL,2020-07-14,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3758,2537,29,23
Florida_44027,Florida,FL,2020-07-15,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3787,2529,29,23
Florida_44028,Florida,FL,2020-07-16,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3816,2521,29,23
Florida_44029,Florida,FL,2020-07-17,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3845,2513,29,23
Florida_44030,Florida,FL,2020-07-18,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3874,2505,29,23
Florida_44031,Florida,FL,2020-07-19,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3903,2498,29,23
Florida_44032,Florida,FL,2020-07-20,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3932,2490,29,23
Florida_44033,Florida,FL,2020-07-21,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3961,2483,29,23
Florida_44034,Florida,FL,2020-07-22,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,3990,2476,29,23
Florida_44035,Florida,FL,2020-07-23,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4019,2470,29,23
Florida_44036,Florida,FL,2020-07-24,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4048,2464,29,23
Florida_44037,Florida,FL,2020-07-25,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4076,2458,29,23
Florida_44038,Florida,FL,2020-07-26,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4105,2453,29,23
Florida_44039,Florida,FL,2020-07-27,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4134,2447,29,23
Florida_44040,Florida,FL,2020-07-28,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4163,2442,29,23
Florida_44041,Florida,FL,2020-07-29,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4191,2438,29,23
Florida_44042,Florida,FL,2020-07-30,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4220,2433,29,23
Florida_44043,Florida,FL,2020-07-31,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4249,2429,29,23
Florida_44044,Florida,FL,2020-08-01,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4277,2426,29,23
Florida_44045,Florida,FL,2020-08-02,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4306,2423,29,23
Florida_44046,Florida,FL,2020-08-03,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4335,2419,29,23
Florida_44047,Florida,FL,2020-08-04,27.99,-81.76,21992985,0,0.0000,0.00,0,0,0,4363,2416,29,23
Georgia_43990,Georgia,GA,2020-06-08,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2207,3786,27,33
Georgia_43991,Georgia,GA,2020-06-09,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2234,3752,27,33
Georgia_43992,Georgia,GA,2020-06-10,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2261,3721,27,33
Georgia_43993,Georgia,GA,2020-06-11,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2288,3693,27,33
Georgia_43994,Georgia,GA,2020-06-12,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2315,3662,27,33
Georgia_43995,Georgia,GA,2020-06-13,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2342,3629,27,33
Georgia_43996,Georgia,GA,2020-06-14,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2370,3597,28,33
Georgia_43997,Georgia,GA,2020-06-15,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2398,3564,28,33
Georgia_43998,Georgia,GA,2020-06-16,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2427,3530,29,33
Georgia_43999,Georgia,GA,2020-06-17,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2457,3498,30,33
Georgia_44000,Georgia,GA,2020-06-18,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2487,3469,30,33
Georgia_44001,Georgia,GA,2020-06-19,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2518,3438,31,33
Georgia_44002,Georgia,GA,2020-06-20,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2549,3404,31,33
Georgia_44003,Georgia,GA,2020-06-21,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2581,3370,32,33
Georgia_44004,Georgia,GA,2020-06-22,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2613,3336,32,33
Georgia_44005,Georgia,GA,2020-06-23,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2645,3302,32,33
Georgia_44006,Georgia,GA,2020-06-24,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2678,3269,33,33
Georgia_44007,Georgia,GA,2020-06-25,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2710,3239,33,33
Georgia_44008,Georgia,GA,2020-06-26,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2744,3208,33,33
Georgia_44009,Georgia,GA,2020-06-27,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2777,3175,33,33
Georgia_44010,Georgia,GA,2020-06-28,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2811,3142,34,33
Georgia_44011,Georgia,GA,2020-06-29,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2845,3110,34,33
Georgia_44012,Georgia,GA,2020-06-30,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2879,3077,34,33
Georgia_44013,Georgia,GA,2020-07-01,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2914,3046,35,33
Georgia_44014,Georgia,GA,2020-07-02,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2949,3017,35,33
Georgia_44015,Georgia,GA,2020-07-03,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,2984,2988,35,33
Georgia_44016,Georgia,GA,2020-07-04,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3019,2958,35,33
Georgia_44017,Georgia,GA,2020-07-05,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3055,2928,36,33
Georgia_44018,Georgia,GA,2020-07-06,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3091,2898,36,33
Georgia_44019,Georgia,GA,2020-07-07,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3128,2868,36,33
Georgia_44020,Georgia,GA,2020-07-08,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3164,2840,37,33
Georgia_44021,Georgia,GA,2020-07-09,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3201,2814,37,33
Georgia_44022,Georgia,GA,2020-07-10,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3239,2788,37,33
Georgia_44023,Georgia,GA,2020-07-11,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3276,2761,38,33
Georgia_44024,Georgia,GA,2020-07-12,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3314,2734,38,33
Georgia_44025,Georgia,GA,2020-07-13,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3352,2709,38,33
Georgia_44026,Georgia,GA,2020-07-14,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3391,2683,39,33
Georgia_44027,Georgia,GA,2020-07-15,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3430,2658,39,33
Georgia_44028,Georgia,GA,2020-07-16,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3469,2635,39,33
Georgia_44029,Georgia,GA,2020-07-17,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3508,2613,39,33
Georgia_44030,Georgia,GA,2020-07-18,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3548,2590,40,33
Georgia_44031,Georgia,GA,2020-07-19,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3588,2568,40,33
Georgia_44032,Georgia,GA,2020-07-20,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3628,2546,40,33
Georgia_44033,Georgia,GA,2020-07-21,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3669,2524,41,33
Georgia_44034,Georgia,GA,2020-07-22,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3709,2504,41,33
Georgia_44035,Georgia,GA,2020-07-23,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3750,2484,41,33
Georgia_44036,Georgia,GA,2020-07-24,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3792,2465,41,33
Georgia_44037,Georgia,GA,2020-07-25,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3833,2447,42,33
Georgia_44038,Georgia,GA,2020-07-26,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3875,2429,42,33
Georgia_44039,Georgia,GA,2020-07-27,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3918,2411,42,33
Georgia_44040,Georgia,GA,2020-07-28,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,3960,2394,42,33
Georgia_44041,Georgia,GA,2020-07-29,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,4003,2377,43,33
Georgia_44042,Georgia,GA,2020-07-30,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,4046,2361,43,33
Georgia_44043,Georgia,GA,2020-07-31,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,4089,2346,43,33
Georgia_44044,Georgia,GA,2020-08-01,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,4132,2332,43,33
Georgia_44045,Georgia,GA,2020-08-02,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,4176,2318,44,33
Georgia_44046,Georgia,GA,2020-08-03,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,4220,2304,44,33
Georgia_44047,Georgia,GA,2020-08-04,33.25,-83.44,10736059,0,0.0000,0.00,0,0,0,4264,2291,44,33
Hawaii_43990,Hawaii,HI,2020-06-08,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,17,25,0,3
Hawaii_43991,Hawaii,HI,2020-06-09,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,17,27,0,3
Hawaii_43992,Hawaii,HI,2020-06-10,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,17,29,0,3
Hawaii_43993,Hawaii,HI,2020-06-11,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,32,0,3
Hawaii_43994,Hawaii,HI,2020-06-12,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,35,0,3
Hawaii_43995,Hawaii,HI,2020-06-13,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,38,0,3
Hawaii_43996,Hawaii,HI,2020-06-14,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,43,0,3
Hawaii_43997,Hawaii,HI,2020-06-15,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,48,0,3
Hawaii_43998,Hawaii,HI,2020-06-16,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,54,0,3
Hawaii_43999,Hawaii,HI,2020-06-17,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,61,0,3
Hawaii_44000,Hawaii,HI,2020-06-18,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,70,0,3
Hawaii_44001,Hawaii,HI,2020-06-19,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,80,0,3
Hawaii_44002,Hawaii,HI,2020-06-20,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,93,0,3
Hawaii_44003,Hawaii,HI,2020-06-21,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,109,0,3
Hawaii_44004,Hawaii,HI,2020-06-22,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,128,0,3
Hawaii_44005,Hawaii,HI,2020-06-23,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,152,0,3
Hawaii_44006,Hawaii,HI,2020-06-24,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,181,0,3
Hawaii_44007,Hawaii,HI,2020-06-25,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,216,0,3
Hawaii_44008,Hawaii,HI,2020-06-26,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,260,0,3
Hawaii_44009,Hawaii,HI,2020-06-27,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,313,0,3
Hawaii_44010,Hawaii,HI,2020-06-28,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,376,0,3
Hawaii_44011,Hawaii,HI,2020-06-29,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,451,0,3
Hawaii_44012,Hawaii,HI,2020-06-30,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,537,0,3
Hawaii_44013,Hawaii,HI,2020-07-01,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,633,0,3
Hawaii_44014,Hawaii,HI,2020-07-02,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,739,0,3
Hawaii_44015,Hawaii,HI,2020-07-03,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,850,0,3
Hawaii_44016,Hawaii,HI,2020-07-04,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,965,0,3
Hawaii_44017,Hawaii,HI,2020-07-05,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,1086,0,3
Hawaii_44018,Hawaii,HI,2020-07-06,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,1218,0,3
Hawaii_44019,Hawaii,HI,2020-07-07,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,1367,0,3
Hawaii_44020,Hawaii,HI,2020-07-08,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,1540,0,3
Hawaii_44021,Hawaii,HI,2020-07-09,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,1742,0,3
Hawaii_44022,Hawaii,HI,2020-07-10,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,1971,0,3
Hawaii_44023,Hawaii,HI,2020-07-11,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,2224,0,3
Hawaii_44024,Hawaii,HI,2020-07-12,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,2496,0,3
Hawaii_44025,Hawaii,HI,2020-07-13,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,2783,0,3
Hawaii_44026,Hawaii,HI,2020-07-14,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,3081,0,3
Hawaii_44027,Hawaii,HI,2020-07-15,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,3391,0,3
Hawaii_44028,Hawaii,HI,2020-07-16,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,3710,0,3
Hawaii_44029,Hawaii,HI,2020-07-17,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,4038,0,3
Hawaii_44030,Hawaii,HI,2020-07-18,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,4372,0,3
Hawaii_44031,Hawaii,HI,2020-07-19,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,4711,0,3
Hawaii_44032,Hawaii,HI,2020-07-20,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,5052,0,3
Hawaii_44033,Hawaii,HI,2020-07-21,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,5392,0,3
Hawaii_44034,Hawaii,HI,2020-07-22,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,5725,0,3
Hawaii_44035,Hawaii,HI,2020-07-23,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,6047,0,3
Hawaii_44036,Hawaii,HI,2020-07-24,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,6352,0,3
Hawaii_44037,Hawaii,HI,2020-07-25,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,6638,0,3
Hawaii_44038,Hawaii,HI,2020-07-26,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,6905,0,3
Hawaii_44039,Hawaii,HI,2020-07-27,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,7154,0,3
Hawaii_44040,Hawaii,HI,2020-07-28,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,7390,0,3
Hawaii_44041,Hawaii,HI,2020-07-29,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,18,7618,0,3
Hawaii_44042,Hawaii,HI,2020-07-30,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,19,7842,0,3
Hawaii_44043,Hawaii,HI,2020-07-31,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,19,8067,0,3
Hawaii_44044,Hawaii,HI,2020-08-01,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,19,8297,0,3
Hawaii_44045,Hawaii,HI,2020-08-02,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,19,8535,0,3
Hawaii_44046,Hawaii,HI,2020-08-03,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,19,8787,0,3
Hawaii_44047,Hawaii,HI,2020-08-04,19.74,-155.84,1412687,0,0.0000,0.00,0,0,0,19,9055,0,3
Iowa_43990,Iowa,IA,2020-06-08,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,629,1666,12,32
Iowa_43991,Iowa,IA,2020-06-09,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,641,1690,12,32
Iowa_43992,Iowa,IA,2020-06-10,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,652,1713,12,32
Iowa_43993,Iowa,IA,2020-06-11,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,664,1736,12,32
Iowa_43994,Iowa,IA,2020-06-12,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,676,1756,12,32
Iowa_43995,Iowa,IA,2020-06-13,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,687,1777,12,32
Iowa_43996,Iowa,IA,2020-06-14,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,699,1802,12,32
Iowa_43997,Iowa,IA,2020-06-15,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,711,1826,12,32
Iowa_43998,Iowa,IA,2020-06-16,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,723,1850,12,32
Iowa_43999,Iowa,IA,2020-06-17,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,735,1876,12,32
Iowa_44000,Iowa,IA,2020-06-18,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,748,1903,12,32
Iowa_44001,Iowa,IA,2020-06-19,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,760,1930,13,32
Iowa_44002,Iowa,IA,2020-06-20,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,773,1955,13,32
Iowa_44003,Iowa,IA,2020-06-21,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,786,1981,13,32
Iowa_44004,Iowa,IA,2020-06-22,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,799,2007,13,32
Iowa_44005,Iowa,IA,2020-06-23,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,812,2033,13,32
Iowa_44006,Iowa,IA,2020-06-24,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,825,2061,13,32
